software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link,deprecated_at,deprecated_reason,product_id,pqc_cert_flag,cert_link_quality,data_quality_notes,date_stamp
Thales Luna HSM,FIPS 140-3,4110,Thales,ProtectServer PCIe HSM 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-12-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4110,,,,,,,
Thales Luna HSM,FIPS 140-3,4195,Thales,Thales Luna Backup HSM Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-04-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4195,,,,,,,
Thales Luna HSM,FIPS 140-3,4684,Thales,Thales Luna K7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-04-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4684,,,,,,,
Thales Luna HSM,FIPS 140-3,4962,Thales,Thales Luna G7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4962,,,,,,,
Thales Luna HSM,FIPS 140-3,5172,Thales Alenia Space,Thales Alenia Space Cryptographic Module for Microsemi RTG4 FPGA,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5172,2026-05-16,not in regen,,,,,
Thales Luna HSM,FIPS 140-3,5250,THALES ALENIA SPACE,ESPRIT/COMHUB FPGA,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-04-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5250,2026-06-06,not in regen,,,,,
Thales Luna T-Series HSM,ACVP,A7457,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20235,,,,,,,
Thales Luna T-Series HSM,ACVP,A7458,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20236,,,,,,,
Thales Luna T-Series HSM,ACVP,A7879,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20680,,,,,,,
Thales Luna T-Series HSM,ACVP,A7880,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20679,,,,,,,
Thales Luna T-Series HSM,FIPS 140-3,3898,Thales Trusted Cyber Technologies,Luna T7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2021-04-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3898,2026-05-10,not in regen,thales-luna-t-series-hsm,no_pqc_cert_classical_only,url_authoritative,CMVP #3898: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Thales Luna T-Series HSM,FIPS 140-3,5300,Thales Trusted Cyber Technologies,Luna M7 Cryptographic Module,"Falcon, LMS, ML-DSA, ML-KEM",FIPS 140-3 L3,Active,2026-06-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5300,,,,,,,
Thales MISTRAL Encryptor,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,deprecated,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110,2026-06-06,not in regen,,,,,
Thales MISTRAL Encryptor,ACVP,A8273,Thales,Thales Luna G7 Cryptographic Library,"ML-DSA, ML-KEM",,deprecated,2026-04-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21087,2026-06-06,not in regen,,,,,
Thales MISTRAL Encryptor,FIPS 140-3,4065,Thales Alenia Space,Thales Alenia Space cryptographic module for Microsemi RTAX FPGA,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2021-11-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4065,2026-05-16,not in regen,,,,,
Thales MISTRAL Encryptor,FIPS 140-3,4328,Thales,Thales Cryptovisor K7+ Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2022-10-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4328,2026-06-06,not in regen,,,,,
Thales MISTRAL Encryptor,FIPS 140-3,4327,Thales,Thales Cryptovisor K7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2022-10-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4327,2026-06-06,not in regen,,,,,
Thales MISTRAL Encryptor,FIPS 140-3,4429,Thales,Thales CipherTrust Cryptographic Provider (CCP),No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-01-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4429,2026-06-06,not in regen,,,,,
Thales MISTRAL Encryptor,FIPS 140-3,5172,Thales Alenia Space,Thales Alenia Space Cryptographic Module for Microsemi RTG4 FPGA,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5172,2026-06-06,not in regen,,,,,
Thales MISTRAL Encryptor,FIPS 140-3,5250,THALES ALENIA SPACE,ESPRIT/COMHUB FPGA,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-04-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5250,2026-06-06,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,deprecated,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110,2026-06-06,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,ACVP,A8273,Thales,Thales Luna G7 Cryptographic Library,"ML-DSA, ML-KEM",,deprecated,2026-04-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21087,2026-06-06,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--4x37,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC (version 5.2)(ANSSI-CC-2025/32),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",Active,2025-09-29,https://commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_32en.pdf,,,,,,,
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--1oyp,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC GP-SE(version 5.2) (ANSSI-CC-2025/30),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",Active,2025-09-29,https://commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_30en.pdf,,,,,,,
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--5v48,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC (version 5.2)(ANSSI-CC-2025/32),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",deprecated,2025-09-29,https://commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_32en.pdf,2026-06-06,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--jhs2,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC GP-SE(version 5.2) (ANSSI-CC-2025/30),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",deprecated,2025-09-29,https://commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_30en.pdf,2026-06-06,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--gy0c,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC (version 5.2)(ANSSI-CC-2025/32),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",deprecated,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_32en.pdf,2026-06-04,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--kito,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC GP-SE(version 5.2) (ANSSI-CC-2025/30),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",deprecated,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_30en.pdf,2026-06-04,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--fzpv,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC (version 5.2)(ANSSI-CC-2025/32),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",deprecated,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_32en.pdf,2026-05-16,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--yjr3,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC GP-SE(version 5.2) (ANSSI-CC-2025/30),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",deprecated,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_30en.pdf,2026-05-16,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--p5wh,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC (version 5.2)(ANSSI-CC-2025/32),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",deprecated,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_32en.pdf,2026-05-10,not in regen,thales-multiapp-5-2-premium-pqc,pqc_cert_present,url_needs_review,CMVP #cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--p5wh: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--p5wh,2026-05-06
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--zkpf,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC GP-SE(version 5.2) (ANSSI-CC-2025/30),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",deprecated,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_30en.pdf,2026-05-10,not in regen,thales-multiapp-5-2-premium-pqc,pqc_cert_present,url_needs_review,CMVP #cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--zkpf: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--zkpf,2026-05-06
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--12s1,THALES DIS FRANCE SA (Scheme: FR),Quantum IAS v1.0.0.A and MOC Server v3.1.1 on MultiApp V5.2 Premium PQCVersions 1.0.0.A (Q-IAS) et 3.1.1 (MOC server) (ANSSI-CC-2026/03),"ML-KEM, ML-DSA","EAL5+,ALC_DVS.2,AVA_VAN.5",Active,2026-02-05,https://commoncriteriaportal.org/files/epfiles/ANSSI-CC-2026-03-cible.pdf,,,,,,,
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--ain8,THALES DIS FRANCE SA (Scheme: FR),Quantum IAS v1.0.0.A and MOC Server v3.1.1 on MultiApp V5.2 Premium PQCVersions 1.0.0.A (Q-IAS) et 3.1.1 (MOC server) (ANSSI-CC-2026/03),"ML-KEM, ML-DSA","EAL5+,ALC_DVS.2,AVA_VAN.5",deprecated,2026-02-05,https://commoncriteriaportal.org/files/epfiles/ANSSI-CC-2026-03-cible.pdf,2026-06-06,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--ejuc,THALES DIS FRANCE SA (Scheme: FR),Quantum IAS v1.0.0.A and MOC Server v3.1.1 on MultiApp V5.2 Premium PQCVersions 1.0.0.A (Q-IAS) et 3.1.1 (MOC server) (ANSSI-CC-2026/03),"ML-KEM, ML-DSA","EAL5+,ALC_DVS.2,AVA_VAN.5",deprecated,2026-02-05,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-CC-2026-03-cible.pdf,2026-06-04,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--qvcd,THALES DIS FRANCE SA (Scheme: FR),Quantum IAS v1.0.0.A and MOC Server v3.1.1 on MultiApp V5.2 Premium PQCVersions 1.0.0.A (Q-IAS) et 3.1.1 (MOC server) (ANSSI-CC-2026/03),"ML-KEM, ML-DSA","EAL5+,ALC_DVS.2,AVA_VAN.5",deprecated,2026-02-05,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-CC-2026-03-cible.pdf,2026-05-16,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--kmz3,THALES DIS FRANCE SA (Scheme: FR),Quantum IAS v1.0.0.A and MOC Server v3.1.1 on MultiApp V5.2 Premium PQCVersions 1.0.0.A (Q-IAS) et 3.1.1 (MOC server) (ANSSI-CC-2026/03),"ML-KEM, ML-DSA","EAL5+,ALC_DVS.2,AVA_VAN.5",deprecated,2026-02-05,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-CC-2026-03-cible.pdf,2026-05-10,not in regen,thales-multiapp-5-2-premium-pqc,pqc_cert_present,url_needs_review,CMVP #cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--kmz3: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--kmz3,2026-05-06
Thales MultiApp 5.2 Premium PQC,FIPS 140-3,4480,Thales,eToken 5110+ FIPS,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2023-04-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4480,2026-06-06,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,FIPS 140-3,4517,Thales,IDPrime 3930 FIDO,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2023-05-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4517,2026-06-06,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,FIPS 140-3,4772,Thales,IDCore 3230 / 230 Platform,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2024-08-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4772,2026-06-06,not in regen,,,,,
Thales MultiApp 5.2 Premium PQC,FIPS 140-3,4852,THALES,Safeword3300 Platinum V2F,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-10-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4852,2026-06-06,not in regen,,,,,
Thales payShield 10K,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,deprecated,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110,2026-06-06,not in regen,,,,,
Thales payShield 10K,ACVP,A8273,Thales,Thales Luna G7 Cryptographic Library,"ML-DSA, ML-KEM",,deprecated,2026-04-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21087,2026-06-06,not in regen,,,,,
Thales payShield 10K,FIPS 140-3,4110,Thales,ProtectServer PCIe HSM 3,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2021-12-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4110,2026-06-06,not in regen,,,,,
Thales payShield 10K,FIPS 140-3,4195,Thales,Thales Luna Backup HSM Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2022-04-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4195,2026-06-06,not in regen,,,,,
Thales payShield 10K,FIPS 140-3,4684,Thales,Thales Luna K7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2024-04-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4684,2026-06-06,not in regen,,,,,
Thales payShield 10K,FIPS 140-3,4962,Thales,Thales Luna G7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4962,2026-06-06,not in regen,,,,,
Ubuntu 24.04 LTS,FIPS 140-3,4018,Canonical Ltd.,Ubuntu 18.04 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2021-08-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4018,,,,,,,
Ubuntu 24.04 LTS,FIPS 140-3,4127,Canonical Ltd.,Ubuntu 20.04 GCP Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2022-01-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4127,2026-06-04,not in regen,,,,,
Ubuntu 24.04 LTS,FIPS 140-3,4126,Canonical Ltd.,Ubuntu 20.04 Azure Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2022-01-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4126,2026-05-10,not in regen,ubuntu-24-04-lts,no_pqc_cert_classical_only,url_authoritative,CMVP #4126: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Ubuntu 24.04 LTS,FIPS 140-3,4132,Canonical Ltd.,Ubuntu 20.04 AWS Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2022-01-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4132,2026-06-04,not in regen,,,,,
Ubuntu 24.04 LTS,FIPS 140-3,4366,Canonical Ltd.,Ubuntu 20.04 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2022-11-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4366,,,,,,,
Ubuntu 24.04 LTS,FIPS 140-3,4894,Canonical Ltd.,Canonical Ltd. Ubuntu 22.04 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2024-11-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4894,,,,,,,
Ubuntu 24.04 LTS,FIPS 140-3,5163,Canonical Ltd.,Canonical Ltd. Ubuntu 24.04 GnuTLS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-02-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5163,,,,,,,
Ubuntu 24.04 LTS,FIPS 140-3,5215,Canonical Ltd.,Canonical Ltd. Ubuntu 24.04 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-03-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5215,,,,,,,
Unisys ClearPath Forward,FIPS 140-3,3959,Unisys Corporation,Unisys Linux OpenSSL FIPS Object Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2021-06-22,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3959,2026-06-06,not in regen,,,,,
Utimaco Athos,FIPS 140-3,3925,Utimaco IS GmbH,CryptoServer Se-Series Gen2,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2021-05-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3925,2026-05-16,not in regen,,,,,
Utimaco ESKM,ACVP,A7400,Utimaco IS GmbH,Lattice Module - ML,"ML-DSA, ML-KEM",,deprecated,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20181,2026-06-06,not in regen,,,,,
Utimaco ESKM,ACVP,A7401,Utimaco IS GmbH,Stateful hash based Module - HBS,LMS,,deprecated,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20182,2026-06-06,not in regen,,,,,
Utimaco ESKM,FIPS 140-3,3886,Utimaco IS GmbH,CryptoServer CSe-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2021-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3886,2026-05-10,not in regen,utimaco-eskm,no_pqc_cert_classical_only,url_authoritative,CMVP #3886: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
